SMILES,Predicted logBCF
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.495585126
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O,2.199259136
FC(F)(F)CCC#N,1.191142535
FC1(F)CC(C=C)C1(F)F,2.447023768
CC(=C)OC(=O)C(F)(F)F,1.229467023
FC(F)(F)OC1(F)OC2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,2.346021024
FC1CC=CCC1(F)F,2.49949756
C[Si](C)(O)C1=C(F)C(F)=C(F)C(F)=C1F,1.991422042
FC(F)(F)C(F)(F)C(=O)NCCC1=CC=CC=C1,1.609399229
FC1=C(F)C(F)(F)C(F)=C1F,2.252163784
FC(F)=C(F)C(F)(F)C(F)(Cl)Cl,2.13542281
FC(F)(C1=CC=CS1)C(F)(F)C(F)(F)C1=CC=CS1,2.113233081
OC(=O)C(=C)C(F)(F)F,0.621248873
FC=C(F)Br,1.660473055
FC(F)(F)C#CC(F)(F)C(F)(F)F,2.316317083
FC(F)(F)C1=C(N=CC=C1)C(F)(F)F,2.112159553
COC1=C(OC)C=C(CCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.830572559
FC(F)=C1C(=C(F)C1(F)F)C(F)(F)F,2.633350282
OC1=CC(=C(F)C=C1)C(F)(F)F,1.909775415
OC1=C(F)C(F)=C(F)C(O)=C1F,1.223690558
COC(=O)C1=C(F)C(F)=C(F)C(F)=C1F,2.219848089
FC1=C(F)C(F)=C(C2=NN=C(S2)C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.275011712
FC1=CC(Br)=CC(F)=C1F,2.984284149
CC1=C(C)C2(F)C(F)(F)C(F)(F)C12F,2.809404943
FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.719873311
FC1=C(F)C(Br)=C(F)C(F)=C1Cl,3.063358982
FC(F)(F)OC1=CC2=C(C=C1)N=C(C=C2Cl)C(F)(F)F,2.90198005
FC(F)(F)C(F)(\C=C/I)C(F)(F)F,2.590087974
FC(F)(F)C(F)(CCI)C(F)(F)F,1.873800708
FC1=C(F)C(F)=C(C2=C(C(=C(C2=O)C2=C(F)C(F)=C(F)C(F)=C2F)C2=C(F)C(F)=C(F)C(F)=C2F)C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.324865807
CC1=NC2=CC=CC=C2N1C(F)(F)C(F)F,1.621373445
NC(=O)CCC(F)(F)F,0.848589028
C[C@@H](N)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.001862305
FC(F)(F)C1=CC(=CC(=C1)C#C)C(F)(F)F,2.594320699
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.350910257
OC(C1=CC=C(NS(=O)(=O)C2=CC=CS2)C=C1)(C(F)(F)F)C(F)(F)F,1.356902445
FC1=C(F)C(Cl)=C(F)C(F)=C1S,2.638975156
FC1=C(F)C(F)=C(F)C(CBr)=C1,2.533035057
NC1=C(F)C(F)=C(C=C1)C(F)(F)F,1.976144808
FC(F)(F)COC1=CC=CC(OCC(F)(F)F)=C1C#N,2.219500844
CC1=C(C=C(N)C=C1C(F)(F)F)C(F)(F)F,2.22898682
FC(F)(F)C1=CC(=CC(=C1)C(=O)CBr)C(F)(F)F,2.188815625
FC1=C(C=CC=C1Br)C(F)(F)F,2.753805309
FC(F)(F)C(=O)C(F)(F)Br,1.294486893
CCC(F)(F)C(F)(F)Br,1.94709162
CCCC(F)(F)C(F)(F)Br,2.039426646
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,2.147203272
FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,2.093490335
FC(F)(F)C(F)(F)C(F)(F)C(I)(C(F)(F)F)C(F)(F)F,2.326640775
FC(F)(F)C(Cl)(Cl)OC(F)(F)Cl,1.68923839
FC(F)(CCI)C(F)(F)C(F)(F)C(F)(F)CCI,2.037168876
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,1.922104341
COC(=O)C(F)(F)C(F)(F)C(=O)OC,0.772175803
CCOC(F)=C(F)F,1.488079574
OCC1=C(C=CC(F)=C1)C(F)(F)F,1.846909332
OC1=CC(F)=CC(=C1)C(F)(F)F,1.733993126
NC1=C(F)C=C(F)C(=C1)C(F)(F)F,2.08670962
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,2.237581553
FC(F)(F)C1=CC(C(Cl)=O)=C(C=C1)C(F)(F)F,2.273827807
CC(C)COC(=O)C(C(F)(F)F)C(F)(F)F,1.883771689
FC(F)(F)C(F)(F)P(Cl)C(F)(F)C(F)(F)F,1.935557782
FC1=CC(CCl)=C(C=C1)C(F)(F)F,2.517118684
FC1(F)C(F)(F)C(F)(F)C(F)(I)C(F)(F)C1(F)F,2.518451854
[O-]S(=O)(=O)C(F)(F)F.FC(F)(F)C(F)(F)C(F)(F)[I+]C1=CC=CC=C1,1.114634419
FC1=CC(F)=C(I)C=C1F,3.509171462
FC(F)C1=C(F)C=C(F)C=C1,2.555735155
FC(F)(F)C1=CC(=CC(CS)=C1)C(F)(F)F,2.333347987
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,2.208574004
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.243308734
FC(F)(F)C(F)(F)C(=O)CC(=O)C(F)(F)C(F)(F)F,1.484184757
FC(F)(F)C(Br)C(Cl)(Br)C(F)(F)F,2.100647521
FC1=NC(F)=C(F)C(C#N)=C1F,1.401897853
COC1=CC=CC(=C1F)C(F)(F)F,2.399724772
NNC1=C(C=C(F)C=C1)C(F)(F)F,2.249473045
FC(F)(F)C(F)(F)C(F)(F)C(CCI)(C(F)(F)F)C(F)(F)F,2.166824995
FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,1.473432533
CC=CC(F)(F)C(F)(F)C(F)(F)F,2.390897204
CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)F,1.544285017
OC(O)(C(F)C(O)(O)C(F)(F)F)C(F)(F)F,0.405978353
CC(=O)C(F)(F)C(F)C(F)(F)F,1.446403382
FC1(F)C(F)(Cl)C(F)(Cl)C(F)(Cl)C1(F)Cl,2.35995
CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.436950908
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)=O,1.807408493
OC(=O)CCC1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.9179257
FC1=C(F)C(F)=C(C(=O)CBr)C(F)=C1F,2.254199852
FC(F)(F)OCC(F)(F)C(F)(F)F,1.717887477
FC1=C(F)C2(F)C(F)=C(F)C1(F)C2(F)F,2.653350916
FC(F)(F)C(F)(F)C(F)(F)OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C1(F)F,2.46905257
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=O,2.096384377
OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.026031826
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)I,2.210737728
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,2.338235573
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,2.267618649
OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.804581405
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,2.413562405
OCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.339037588
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#C,2.3815313
CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.836136955
NC(=O)C(F)C(F)(F)F,0.537667921
OC(=O)C1=C(F)C(F)=NC(F)=C1F,0.780103507
CCC(O)(C#N)C(F)(F)F,1.098235012
OC(=O)CC(F)(F)F,0.437634751
FC1(F)C(F)(F)C(F)(F)C(F)(C(Cl)=O)C(F)(F)C1(F)F,2.120504657
FC(F)=CC(F)(F)Br,1.912674899
FC(F)(C#N)C(F)(F)C#N,1.106997643
F[C@H]1[C@@H](F)C(F)(F)C1(F)F,2.354797765
FC(CC(F)(F)F)C(F)(F)F,1.886264232
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)C(C)=C,1.628237528
OC1=CC=CC=C1OC(F)(F)C(F)F,2.167684173
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)CO,0.937956077
NC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.797371852
FC(C(F)(F)F)C(F)(F)OC(Cl)Cl,1.600570353
FC(F)C(F)=O,0.534441865
FC(F)(F)C(=O)C(Cl)Cl,0.841621646
CC(=C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.552432755
OC(C[N+]([O-])=O)C(F)(F)F,0.972503327
CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.418508928
CC(N)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.998095587
FC(Cl)CC(F)(F)F,1.470469519
FC(Cl)C(Cl)C(F)(F)F,1.667585309
FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.852962084
COC(=O)CC(F)(F)F,0.906166679
CC(C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.11093115
FC(F)(F)C(F)(Cl)C(F)(Cl)Cl,1.946931337
COC(CC(F)(F)F)OC,1.012157477
FC(F)(F)C(F)(F)C(F)(C(Cl)=C)C(F)(F)F,2.092148346
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1.660009667
FC(F)(Cl)C(F)(Cl)C=C,1.778873468
FC1=CC(F)=C(F)C(F)=C1C(F)(F)F,2.93033992
FC(F)(F)C(Cl)(C(F)(F)F)C(F)(F)F,2.1476678
FC1=CC(F)=C(F)C(CCl)=C1F,2.710744192
OCC(I)CC(F)(C(F)(F)F)C(F)(F)F,1.374419763
FC(F)(F)CC1CO1,1.424202457
C[Si](C)(Cl)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.896131001
FC1=C(F)C(F)=C(C(Br)Br)C(F)=C1F,2.565654861
CC1=CC(F)=C(C=C1)C(F)(F)F,2.394608956
COC(F)(C(N)=O)C(F)(F)F,0.790030015
NC1=NN=C(S1)C(F)(F)C(F)(F)C(F)(F)F,1.666139165
FC(F)(F)C(F)(F)C1=NC2=CC=CC=C2NC1=O,1.526855239
FC(F)C(F)(F)C1=NC2=CC=CC=C2N1,1.949473502
CCC1=CC=CC=C1NC(=O)C(F)(Cl)C(F)(F)F,1.77095958
CC=CC(F)=C(F)F,2.023808415
FC(F)(F)C1=CC(=C(C=C1C#C)C(F)(F)F)C(F)(F)F,2.914858502
FC(Br)=C(F)C(F)(F)F,1.997878902
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.586688824
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)F,2.454402783
FC1=C(F)C2=C(C(F)=C1F)C(F)(F)C(F)=C(F)C2=O,2.799202463
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6520894
C[Si](=O)CCC(F)(F)F,1.007410961
FC(F)(F)C1=CC=NO1,1.564500826
CC1=C(F)C(F)=C(NN)C(F)=C1F,2.171440054
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.281682167
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N1CCOCC1,1.705712346
CCCCCC(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.605742866
FC(F)(Cl)C(F)(Cl)CCI,1.859193292
FC(F)C(F)(F)C(=O)N1CCCCC1,1.200019745
FC(F)(F)C(=O)NCCCCCCNC(=O)C(F)(F)F,0.941342342
FC(F)(F)C1=CC(=CC(PC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)=C1)C(F)(F)F,2.736857172
CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.782032844
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.729683317
FC1=C(F)C(C#N)=C(F)C(F)=C1I,2.303928974
FC(F)(F)C1=C(/SS\C(=C(/SS\1)C(F)(F)F)C(F)(F)F)C(F)(F)F,2.519019682
CC1(SC(S1)=C(C(F)(F)F)C(F)(F)F)C(=C1/SSC2(C)SC(C12)=C(C(F)(F)F)C(F)(F)F)\C1(SC(S1)=C(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)C(F)(F)F,2.951568229
CSC(=O)C(F)(F)F,0.940699986
NC(=O)OCC(F)(F)F,1.100551615
OS(=O)(=O)C(F)(F)C(F)C(F)(F)F,0.842854981
FC(=C)C(F)=O,0.992268211
NC1=CC=C(C=C1)C(F)(C(F)(F)F)C(F)(F)F,1.908886653
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(=O)C=C,2.040141945
CC(C)(C(O)=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.63522895
FC(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)F,1.695697389
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.287667806
OC(=O)C1=C(O)C=C(OCC(F)(F)C(F)F)C=C1,1.111746947
FC1=C(F)C(C#N)=C(C=C1)C(F)(F)F,2.163194489
CC(CO)C(F)(F)F,1.060292964
FC1=C(F)C(F)=C(C(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)=C1F,1.843348885
NNCC(F)(F)C(F)F,0.659393886
C[C@H](O)CC(F)(F)F,0.799304282
FC(F)(F)OC(F)(F)F,1.494161668
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(Br)C=C1,2.469669238
CC(CN)C(F)(F)F,1.063109119
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CN1,2.223734033
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC=O,2.257891197
[O-][N+](=O)C1=CC(=CC(=C1Cl)C(F)(F)F)C(F)(F)F,2.59520662
OC1=CC=C(C=C1)C(F)(F)C(F)(F)F,1.727958921
FC1=C(F)C2=C(C(F)=C1F)C(F)=C(B(C1=C(F)C3=C(C(F)=C(F)C(F)=C3F)C(F)=C1F)C1=C(F)C3=C(C(F)=C(F)C(F)=C3F)C(F)=C1F)C(F)=C2F,3.360976696
OC(CN=[N+]=[N-])C(F)(F)F,1.036638882
FN(F)C(F)(F)C(F)(F)C(F)(F)F,1.706960553
OC(CC=C)C(F)(F)F,1.024547953
FC(F)=C(F)C(F)(F)C(F)(F)I,2.236105264
CC1=CC=C(O1)C(F)(F)F,1.778197335
FC1=C(F)C(F)=C(B(Cl)C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.473841083
FC(F)(F)C(=NC1=CC=CC=C1)C(F)(F)F,2.188484245
FC(F)(F)C(F)(F)C(F)(F)SC1=CC=C(Cl)C=C1,2.458547208
FC(F)(F)S(=O)(=O)N=[N+]=[N-],0.998957172
C[Si](C)(C)N(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.874915788
FC(F)(F)COC(=O)C=O,1.304924615
FC(C(F)(F)F)C(F)(F)N=[N+]=[N-],1.551124299
CCOC(OCC)(C1=CC=CC=C1N)C(F)(F)C(F)(F)C(F)(F)F,2.003216958
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,1.753212068
FCC(F)(F)C(F)C(F)F,1.937323334
COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.903228013
CC1(O)COC(=CC1=O)C(F)(F)C(F)(F)C(F)(F)F,1.270834374
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C3C=CC(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)=C1,1.609750784
FC1=C(F)C(F)=C(OC(=O)CCCCC(=O)OC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,2.641645383
FC1=C(Cl)OC(O1)(C(F)(F)F)C(F)(F)F,2.047414101
FC1(F)C(F)(F)C(F)(F)C(F)(Cl)C1(F)F,2.4144174
COCCNCC(O)(C(F)(F)F)C(F)(F)F,1.102991669
FC(F)C(F)(F)C(F)(F)C(F)(F)COS(Cl)=O,1.568138092
FC(F)(F)C1CCCCN1,0.840658536
FC(F)(F)COC(=O)C#C,2.053467962
FC1=C(F)C(F)=C(\C=N\C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.11334388
FC(F)=C(F)C1=CC=CC=C1F,2.556321572
COC(F)(F)C(F)(F)OC,1.297397391
OC1=CC=C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.92880407
CC1=C(C2=CC=CC=C2S1)C1=C(C2=C(C)SC3=CC=CC=C23)C(F)(F)C(F)(F)C1(F)F,2.669729198
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.364697783
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2.419119512
FC(F)(F)COC(=O)CC(=O)OCC(F)(F)F,1.16119393
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)=C(F)F,2.367856283
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC=O,2.178792853
FC1=C(F)C(Cl)=C(F)C(C#N)=C1F,2.292990178
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(N)(=O)=O,0.480770903
CC(O)(CC=C)C(F)(F)F,1.078551584
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.412171142
CC(Br)(Br)C(=O)C(F)(F)F,1.146102048
FC(F)(F)OC(F)(C(F)(F)F)C(F)(F)OCC=C,1.875877526
FC(=C)CC(F)(F)F,1.539647081
FC1(F)C2=C(N=CC=C2)C2=C(C=CC=N2)C1(F)F,2.512372801
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,2.336271159
FC1=C(F)C(F)=C(F)C#C1,2.048525579
FC1=CC(F)=C(Cl)C(F)=C1F,3.236251552
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NC(=S)NN1,1.943414593
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC1(F)F,2.343689508
FC(F)C(F)(F)C(F)(F)C(F)(F)COCC(F)(F)C(F)(F)C(F)(F)C(F)F,2.166924682
FC1=C(F)C2=C(F)C3=C(F)C4=C(C(F)=C5C(F)=C(F)C(F)=C(F)C5=C4F)C(F)=C3C(F)=C2C(F)=C1F,3.07487507
FC1=NC(F)=C(F)C(Br)=C1,1.985803236
NC(C(F)(F)F)C(F)(F)F,0.97301809
FC(F)(F)C1(OC(N=C(S1)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.473675677
OCCSC1=C(F)C(F)=C(F)C(F)=C1F,1.928339081
Cl.NNC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.22603325
FP1OC(C(F)(F)F)(C(F)(F)F)C(O1)(C(F)(F)F)C(F)(F)F,2.361135805
FC(F)(F)SC1=CC=CN1,1.472830061
FC1=C(F)C(F)=C(F)C2=C1C(F)(F)C(F)(F)C2(F)C(F)(F)F,3.058367421
OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.009783154
FC(F)(F)C(F)(F)CCBr,1.664213452
OC(CCCC(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.498491566
FC(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,2.285789919
NC(=N)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.448368556
CC1=CC=C(C=C1)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C1=CC=C(C)C=C1,1.879796441
FC(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CC=C1,1.593764024
FC(C(=O)C1=CC=CC=C1)C(F)(F)F,1.774102067
FC(=O)C(C(F)=O)(C(F)(F)F)C(F)(F)F,1.273840988
FC1=C(F)C(F)=C(F)C2=C1C(Cl)(Cl)C(F)(F)C2(Cl)Cl,3.526847298
FC1(F)C(Cl)=C(I)C(F)(F)C1(F)F,2.620475167
OC(=O)C1=CC(SC(F)(F)C(F)(F)C(F)(F)F)=CC=C1,1.325133834
CCN(CC(F)(F)C(F)F)C1=CC=CC=C1,1.878926643
FC1C2=C(C(F)=C(F)C(F)=C2F)C(F)(F)C1(F)F,3.086715631
FC(F)(F)N=S=O,0.631052014
FC(F)(Cl)C(F)(Cl)SCl,1.512669051
COC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.636816396
FC(F)(F)COC1=CCC1,1.940130155
FC1=C(Cl)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.576227188
FC1(F)C(Cl)=C(C#N)C(F)(F)C1(F)F,2.004020969
CC(SC(F)(F)F)C(O)=O,0.50000573
FC(F)(F)P(=O)(C(F)(F)F)C(F)(F)F,1.516160051
FC(F)(F)C(F)(F)C#CC#N,2.26531056
CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.113915119
CC(F)C(F)(F)C(F)(F)F,2.048925066
FC(F)(F)C(=C1CCCCC1=O)C(F)(F)F,1.931214948
FC1C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)C1(F)F,2.612648059
FC(F)(F)C1(C=C(SC(=N1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1)C(F)(F)F,2.62855408
FC(F)(F)OCC(F)(Cl)Cl,1.307905584
FC(F)(F)C1=C(O1)C(F)(F)F,2.158225214
FC(F)C(F)(F)COC(=O)C(Cl)Cl,1.273421412
CC1=C2C(F)=C(F)C(F)=C(F)C2=C(O)C(F)=C1F,2.267822501
C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1,1.62927825
FC(F)=C(C(=C=O)C(F)(F)F)C(F)(F)F,1.911373368
OC(=O)C(F)(F)OC(F)(F)C(F)F,0.830975382
CN(CC(F)(F)F)C(N)=S,1.052242231
NC1=C(C#N)C(=CC(=N1)C(F)(F)F)C(F)(F)F,1.710395002
C[Si](C)(C)C1C(=O)OC1(C(F)(F)F)C(F)(F)F,2.654004594
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCl,1.970347557
FC(F)(F)SC1=C(SC(F)(F)F)C(SC(F)(F)F)=C(SC(F)(F)F)N1SSN1C(SC(F)(F)F)=C(SC(F)(F)F)C(SC(F)(F)F)=C1SC(F)(F)F,2.730201081
FC1=C(F)C(F)=C(C(=O)CC(=O)C(F)(F)Cl)C(F)=C1F,2.082081856
FC1=C(F)C(F)=C(F)C(F)(F)C(F)=C1F,2.366741625
FC1=C(Cl)C(Cl)=C(F)C2=C1C(F)(F)C(F)(F)C2(F)F,3.363883433
FC1=C(F)C(F)=C(F)C2=C1C(F)(Cl)C(F)(F)C2(F)Cl,3.1494437
FC(F)(F)C(F)(F)C(F)(F)P(Cl)(=O)C(F)(F)C(F)(F)C(F)(F)F,2.025509416
OC(CI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.827410152
COP(Cl)(=O)C(F)(F)F,0.537470449
CC(C)(F)C(C)(F)F,2.256146183
FC1=C(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F,2.177067463
CCCCSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.32639235
OC1=C(OC(F)(F)C(F)F)C=CC(Br)=C1,2.366889497
FC(F)(Cl)C(F)(F)S(Cl)(=O)=O,0.617501717
CCOC(C)C1=C(F)C(F)=C(F)C2=C1C(F)=C(F)C(F)=C2F,2.905943183
CC(NC1=NC(F)=NC(F)=N1)C(F)(F)F,1.087215858
FC1=NC(NCCC(F)(F)F)=NC(F)=N1,0.988202159
CC(C(Cl)=O)C(F)(F)F,1.081482826
CCOC1=CC=C(C=C1)C1(CC(F)(F)C1(F)F)C(O)=O,1.813537367
OC(=O)C(O)=O.FC(F)(F)C1=C(C(=NN1)C(F)(F)F)C(F)(F)F,1.453903187
FC(F)(F)C(=O)ONC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.334136903
FC(F)(F)SC1=C(SC(F)(F)F)C(SC(F)(F)F)=C(SC(F)(F)F)N1C(=O)C1=CC=CO1,2.363520386
FC(F)C(F)(F)C(F)(F)CCl,1.876165189
COC(=O)C(F)(F)C(F)(F)SC,1.107838315
COC(F)(C(F)F)C(F)(F)F,1.718897167
FC1=C(I)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.496565051
CC(CF)(CF)C(F)=O,1.403238627
OC(CC(=O)C1=CC=CC=C1)C(F)(F)C(F)F,1.153183756
FC(F)(C(Cl)=O)C(F)(F)S(Cl)(=O)=O,0.466604445
FC1=C(F)C1(F)F,2.349489421
FC(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCCCCCOCC1=CC=CC=C1,2.226249354
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC=C,2.227847215
FC(F)C(F)(F)COC(=O)C(=O)OCC(F)(F)C(F)F,1.760060878
FC(F)C(F)(F)C1=CC(=S)SS1,2.440683236
FC(F)(F)C(F)(F)OS(=O)(=O)C(F)(F)F,1.204833015
OCCC(F)(Cl)C(F)(F)Cl,1.021980475
FC1=CC(=CC=C1)S(=O)C(F)(F)F,1.656491543
OC1=CC=CC=C1OC(F)(F)C(F)C(F)(F)F,2.168210871
FC1(F)C(=O)C(=O)C(F)(F)C(F)(F)C1(F)F,1.836644493
